filename,emotion,tempo,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,zcr_mean,zcr_std,tonnetz_mean,tonnetz_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,contrast_7_mean,contrast_7_std
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_chief_angry.wav,angry,143.5546875,0.026516378,0.022929497,2954.0000356004016,1462.4429913975227,2623.177818518234,464.704639444457,5563.564453125,2431.91132955834,0.030770779,0.056242213,0.13566545758928572,0.13250357043949718,0.032522636670741074,0.19891098179818326,-402.88113,110.96679,16.78739,42.39223,-4.1503916,22.94086,5.6693087,33.334538,6.9484262,25.232468,0.8789395,20.685503,-17.22735,21.379929,-0.49574292,20.133581,-14.059067,15.721542,-5.915147,12.952256,-13.559562,14.82186,3.4470584,11.297518,2.0782235,11.423794,0.50584096,0.33351934,0.58126664,0.352375,0.42010808,0.34196854,0.34491706,0.35100695,0.30029434,0.3394935,0.32749,0.37078652,0.28381178,0.3732939,0.26295105,0.35446158,0.24659817,0.31167954,0.27094838,0.34062988,0.29716817,0.32891765,0.34442523,0.3470294,27.379693240592708,5.565316164991973,22.805539350818147,9.332361449625731,24.13819308510202,10.272582735872868,20.229008692963646,8.112378176193447,22.662969918169377,7.872634373491606,19.267384958738152,4.491673748363004,49.51165154151269,7.5529505613269485
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_choice_angry.wav,angry,117.45383522727273,0.033489045,0.028748028,2734.1269099835295,1664.1515853349943,2290.5263674249736,504.9445423532604,4709.898792613636,2778.632351199469,0.031037204,0.049347557,0.14116506865530304,0.12827169724665516,-0.04031095463131539,0.1890300161700741,-382.62744,95.57909,35.2549,56.692116,-11.830993,30.699623,-1.9715303,34.82641,-2.5712686,24.061298,-0.044228114,21.482018,-20.486952,24.486544,-2.2460072,18.707651,-13.827763,13.758289,-4.3951187,15.141213,-12.1438875,14.812363,4.657535,11.402493,-2.1755674,10.72393,0.27352405,0.34788916,0.35622647,0.3193273,0.5094106,0.36007786,0.44963714,0.35578036,0.3198615,0.33300582,0.3020457,0.34363788,0.2778939,0.30777633,0.21650037,0.30232847,0.20301822,0.2585313,0.23290549,0.27365655,0.26960465,0.34278983,0.30250105,0.38424608,26.9753789846604,5.389529843367956,23.556079763938037,10.54955062314564,24.046184844013798,10.398074272308179,21.18558617542261,8.624412998202256,22.617574831368263,6.977939952640776,19.449587951705986,3.6411522145625383,49.18102505587883,6.550498500094424
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_cool_angry.wav,angry,143.5546875,0.030613778,0.022174207,2233.153304698072,1230.7103071009403,2304.969541870958,410.6273187581907,4129.737079326923,2326.6899186954765,0.009410019,0.021091934,0.08785306490384616,0.08812590818430646,-0.04926535604746898,0.19963206136566716,-401.63382,99.98256,52.279385,52.739845,-2.2117982,27.231647,-8.102576,27.320625,-18.085684,31.301239,-4.393319,28.06355,-16.740105,23.444302,-2.3385718,20.51838,-13.118494,14.850435,-0.3803015,13.840679,-13.415756,15.209713,7.326374,10.154598,-5.268656,13.177887,0.2528263,0.27735886,0.41174418,0.3604304,0.5274846,0.36990404,0.2932302,0.3264497,0.15952897,0.22962864,0.18989725,0.27856976,0.17639561,0.26779857,0.14030229,0.25145653,0.19672155,0.23714632,0.27212825,0.31789154,0.26108694,0.31642655,0.33408096,0.4046485,26.730906065766412,5.846371772114951,25.257100375607788,9.278742907137872,27.009402142306325,10.124554246742216,26.321408483466648,8.479049883940949,24.413718362744582,7.875591752306883,21.84547161033847,4.463436533808474,51.14246125010104,8.234956360782551
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_dab_angry.wav,angry,129.19921875,0.034079965,0.023316028,2387.912294128091,1284.7410762078912,2316.642233684446,468.11714161909543,4394.990090762868,2431.357924238946,0.0141840605,0.031349435,0.10527487362132353,0.09933631860036053,0.015112841989957862,0.20478447936179683,-382.0481,101.31221,43.57306,46.49899,-13.553434,39.088,-16.28675,35.32764,-3.0309334,23.116842,6.652892,20.824848,-26.445765,22.53986,-3.4173148,21.690556,-13.213074,13.34777,-7.344896,13.692374,-6.4511485,12.011495,5.7488103,13.168278,-2.9808543,10.836178,0.4930809,0.36006895,0.4954728,0.3917797,0.2988842,0.3098004,0.20504414,0.2967625,0.123118065,0.14346458,0.17884058,0.24878016,0.19049695,0.27689627,0.18778247,0.2588216,0.1919001,0.2493077,0.23819895,0.33667243,0.2588625,0.33634347,0.33976853,0.37638777,27.47316795517317,5.145144724978456,26.674880656558702,7.8067409978576965,28.5413972481175,10.076518498362722,24.1128109315878,6.95921123929202,24.375928381715223,7.155422255115586,21.432561812794194,4.696708515065162,50.172829346484974,6.7051966891234915
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_date_angry.wav,angry,129.19921875,0.022971056,0.017005594,2320.5859864058057,1274.2801386008214,2423.3724011050763,458.5379374848382,4555.126953125,2547.236469805687,0.0139557365,0.032914918,0.08715432787698413,0.10191620371972519,0.03031430610906133,0.18797736562059647,-437.90393,120.4568,42.264656,46.393677,1.362099,26.12797,3.5311642,34.61284,5.1343827,26.83268,2.0286298,21.642767,-20.087538,23.177504,-0.808146,22.846378,-13.935531,16.628166,-6.1155195,16.263567,-11.707496,14.133446,8.88365,12.014901,-0.62539107,12.981395,0.51098394,0.37232617,0.35106036,0.3792096,0.27962565,0.34936845,0.21943,0.3293939,0.2121408,0.31035492,0.22680745,0.3219743,0.25479826,0.35356632,0.2287423,0.28774917,0.17603207,0.24318151,0.2671494,0.34333763,0.4035035,0.37633592,0.5075261,0.34373656,28.145167268830953,5.499677996264391,24.102911318082587,7.880646252273699,26.646966707058045,9.904745086183498,21.59911551456366,7.62044368551309,22.71863969751645,7.1129134357876,19.687320617783104,4.262270900067103,49.815520109406364,6.353317959067501
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_dead_angry.wav,angry,129.19921875,0.030114494,0.025015447,2176.5202974747594,1253.9257270645896,2348.300709026409,451.08869579120545,4102.748107910156,2421.802529423126,0.012132283,0.031061623,0.084716796875,0.09409594286666333,0.016045454523513723,0.19499474283089738,-411.54297,122.950584,41.582382,45.884422,-5.3857536,35.79954,-5.614926,32.48725,5.4987664,23.959585,-0.005882263,21.619196,-25.466782,24.95834,-4.1277404,19.942219,-10.29229,15.119118,-1.8263677,12.62928,-10.79255,13.491915,8.635871,11.543227,-0.40621048,11.51826,0.45891652,0.3794494,0.43328243,0.36890748,0.39264768,0.3861934,0.32710868,0.38515007,0.21861051,0.3054016,0.26412147,0.34130058,0.3109142,0.39900827,0.2943135,0.3812091,0.22331923,0.29770795,0.24869052,0.33036706,0.2642249,0.32313707,0.31599462,0.29641452,28.434773762007254,5.919544634494609,24.41375151429504,9.268687822370625,27.15709090261331,10.929386772420708,21.318960393568343,7.621166077099827,23.259085540245046,7.668108757061886,19.926435855514768,4.882426225007338,50.75990325051193,8.201409364531102
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_death_angry.wav,angry,117.45383522727273,0.03309286,0.030645082,2328.122849175338,1291.0663454487524,2374.788532196985,678.8854740395088,4365.174543353874,2628.798891363944,0.011133105,0.026887229,0.08434198943661972,0.0888287105939204,-0.049557119666813795,0.18948571577940046,-411.15723,119.980545,42.556324,47.016273,-7.73841,35.774776,-7.6177144,32.062984,2.339002,20.085806,4.96562,18.197834,-23.878984,25.103142,0.2671809,18.577448,-9.777245,14.051446,-0.27458742,12.955725,-6.7153006,13.633807,4.52937,10.486898,-4.7300024,12.170276,0.26431316,0.29984304,0.40762332,0.34223655,0.6086871,0.34878674,0.4275408,0.36882916,0.33188123,0.36887038,0.30581766,0.32461262,0.319011,0.364309,0.28816673,0.3526595,0.29955405,0.3311161,0.343308,0.34579042,0.31955755,0.36681774,0.28373533,0.31622145,26.473628621591697,4.645956192061114,23.938567287904586,9.309916039560092,25.438112370444824,11.652831651626006,21.819228456641504,8.59881457052733,23.895696244948212,8.794612250848813,20.308445467005587,5.646417796979932,49.179417061828815,6.377053269188527
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_deep_angry.wav,angry,112.34714673913044,0.025793845,0.026396813,2356.0041509227967,1271.1012915840968,2584.3588075146195,426.3153755573559,4885.72998046875,2525.30594096508,0.013739011,0.033303324,0.07161690848214286,0.08825185877960798,0.0601788342796397,0.19254096060495124,-433.7352,117.680756,25.739471,38.622135,3.0623531,25.537733,3.9056118,31.944086,9.095688,19.930565,2.4486718,17.919659,-17.858074,24.543652,1.2873354,19.043253,-11.9361515,16.329388,-6.4678893,14.642761,-11.142982,14.536717,4.3202944,10.357581,-2.324497,11.490803,0.5768663,0.37756383,0.43561107,0.328575,0.3640432,0.37436792,0.38685623,0.40783608,0.37052155,0.39330605,0.3008027,0.366327,0.22655559,0.30294865,0.21528742,0.27988654,0.21236296,0.28266618,0.24348965,0.3037499,0.29910347,0.35635403,0.35993332,0.339209,28.45916426731066,4.945481241917135,23.449812479976043,9.303988742110318,24.858666180512472,10.533532203903386,20.612381876288175,7.5908901514492095,22.27130887326187,7.179318714154164,19.117573977245545,4.306033977536922,49.35941014423432,7.610377917904627
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_dime_angry.wav,angry,129.19921875,0.034755673,0.024330761,1970.1863159688082,1214.0557968081198,2080.812386130337,511.7839058568958,3370.093776755137,2398.5686708474236,0.011045929,0.032631546,0.08578365796232877,0.09216504720858683,0.01788258558468776,0.19395311688104958,-396.93945,117.1004,58.26827,47.266396,-14.174225,40.658028,-12.339837,34.081482,-3.1750913,27.894579,4.6708255,19.68685,-20.570772,23.952219,-1.4404012,18.252481,-13.816998,13.811978,-0.29248166,12.843937,-7.0690284,14.044713,3.8002868,10.643055,-8.90225,11.684721,0.41788647,0.38785556,0.33990827,0.36746004,0.21826456,0.2362092,0.2826978,0.3528665,0.33825967,0.36078915,0.26078054,0.3323816,0.19629562,0.28445143,0.19910581,0.244578,0.2113041,0.303622,0.2166061,0.34654158,0.23821075,0.3441164,0.29846933,0.30997193,27.516286865653093,6.1262735940823845,25.755071656872868,8.51500776635519,27.715368268447943,9.75420365889696,23.983889107253212,7.984240347758741,23.78293059478723,7.355393105024589,20.03514699333819,4.165883751585153,50.389944771726725,6.508987623485431
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_dip_angry.wav,angry,129.19921875,0.04311714,0.03694706,2186.792556418489,1212.5172508924018,2264.453792223143,469.9023353611792,4027.4036038306454,2393.997337883612,0.013942788,0.033607766,0.08259041078629033,0.08890667943081151,0.0029177967819166797,0.2026508268487477,-392.87308,118.68754,38.937145,43.42114,-7.4722643,30.396076,1.6216133,31.238365,-3.9028976,24.198038,1.8893609,21.868097,-25.403725,27.000761,-12.682412,20.474525,-9.931936,13.888934,-5.0354238,12.458504,3.3172958,14.923701,0.37004554,9.892011,1.3025393,11.1815405,0.5465348,0.38744098,0.56447953,0.3902414,0.3394554,0.35431096,0.23223189,0.32005075,0.2608252,0.3529275,0.2654971,0.36138088,0.2437617,0.33904305,0.23986953,0.2849664,0.19074209,0.2574969,0.17112906,0.28095412,0.1708862,0.26270768,0.2667045,0.28438392,27.297605285938268,5.130979290493578,23.796420406978207,8.268089889109932,27.413588923402155,10.75192699701433,22.10930485971587,8.05451109991693,22.83101029740937,7.305045875181408,19.61652918859394,4.347867154079028,47.58962712298111,6.475327836934623
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_ditch_angry.wav,angry,129.19921875,0.017453888,0.014447457,2334.50946898072,1322.0561401546438,2413.3706722400707,427.7178288633018,4456.248178055037,2546.1223981180306,0.012411717,0.025777495,0.08485890858208955,0.097523870210948,0.03022404679378556,0.14119065280562862,-463.1226,126.73514,39.617188,49.02673,1.2960987,25.359001,6.1543517,34.208725,1.904697,24.172306,4.7389245,21.432377,-18.562853,23.095522,0.67106545,22.1375,-9.877004,15.349725,-2.2006457,15.909585,-8.208079,14.4927435,10.034055,11.008929,2.6237595,13.87898,0.39600447,0.33439738,0.325013,0.34155282,0.3416094,0.37212223,0.33520603,0.3702406,0.34838447,0.37047976,0.27486703,0.30241954,0.23521002,0.2953879,0.23474106,0.29382718,0.2867324,0.32625908,0.39307696,0.387555,0.43863124,0.36344808,0.4865854,0.35294047,28.386135266592074,4.985922325960214,21.679403286924632,9.336815695109406,23.545924240938874,9.340810079842587,19.463536309796098,7.788293563467334,21.481898201446743,6.980177022279648,19.40464237130936,3.8228468834281064,50.16140367080053,7.22376964368506
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_dodge_angry.wav,angry,135.99917763157896,0.02009859,0.016632961,2146.418035235558,1256.7006296371624,2231.1070234715858,565.4699780948584,3879.009408010563,2574.685355645697,0.011654036,0.027275354,0.09126733054577464,0.08715187939541803,-0.010576970831274565,0.17022604648941853,-456.456,114.10312,58.814556,52.88891,-3.7119236,31.839409,-4.5177927,40.24465,-6.0666194,34.86729,4.8900123,19.559416,-14.068018,21.748276,-0.33691946,19.286041,-11.841374,15.068412,-2.8825722,12.655017,-8.124073,13.200487,10.031871,12.520727,-1.5596193,10.468068,0.38425645,0.33814514,0.41073287,0.4049505,0.25147405,0.27697316,0.20281771,0.29150915,0.25387156,0.32480898,0.2624583,0.30618137,0.26201507,0.336864,0.23734565,0.2854627,0.21463034,0.2703123,0.22964005,0.2820587,0.36924607,0.37388295,0.4291332,0.3611039,26.4299896800986,4.847909091883518,24.821508860313468,8.866799510711944,25.72752467406403,9.496992622232662,22.61441380494207,8.157079208679486,22.79692111938524,6.489519339615425,19.393484798420282,3.5748391956497914,49.711678619778276,6.1508024797612775
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_dog_angry.wav,angry,135.99917763157896,0.050615314,0.043097794,1931.1285922123668,1188.5213526156015,2023.2897256086787,456.4636612880344,3298.8572212114727,2123.7096970646853,0.011218911,0.03135409,0.08478034032534247,0.10541713175220611,0.009253877015814944,0.19095027273987117,-386.65482,102.81707,56.526325,46.866352,-8.774638,28.963036,-5.8351717,34.075016,-14.848058,35.551422,8.443582,21.062931,-19.034977,23.473282,-12.233965,20.548193,-15.175202,14.911114,-7.7869797,13.6367855,1.031085,11.121232,4.062475,11.205966,1.82163,11.181164,0.5024302,0.3963053,0.44184482,0.37538978,0.28457618,0.3354688,0.21163182,0.2832207,0.2446633,0.33390182,0.23849927,0.32024613,0.25162643,0.3087308,0.21675052,0.293755,0.19198574,0.30885708,0.1576098,0.2546009,0.22335523,0.291731,0.35315737,0.35834196,26.176456619807837,5.838133970282971,24.625776095062974,8.395839839407992,26.939948439998602,10.441563276800206,23.848350767529567,7.662402202157243,23.520331702224755,7.443325301603041,19.801458676442543,4.387004444916188,48.236699612020416,6.065127723110898
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_doll_angry.wav,angry,135.99917763157896,0.043114137,0.035689738,1923.6080730462415,1255.6904838563325,2086.999801512719,465.0458755065201,3377.225118287852,2262.732987430362,0.012479204,0.03517788,0.08168738996478873,0.10472627697028727,0.016917076108717913,0.20618796443035625,-404.43625,97.580414,56.88018,49.46098,2.4903479,25.732649,-2.943343,28.002851,-22.685242,36.027145,0.15382297,24.514578,-18.317854,21.86412,-7.9354944,24.566885,-12.758972,13.830333,-5.241569,14.714191,0.059582073,10.179709,-0.7482553,10.59547,1.9151461,10.528073,0.48849493,0.38312417,0.40542075,0.38107118,0.23579347,0.3206228,0.1553155,0.23790443,0.14529712,0.20395623,0.17527328,0.24951974,0.24419928,0.33765078,0.24057843,0.31835455,0.19713417,0.29836872,0.23908663,0.34832463,0.29216984,0.3507656,0.38734767,0.37246218,26.55131109124582,5.92232209311882,25.008306258274835,8.076104757300882,27.364476634968597,10.731233109471793,24.42404645748007,7.377027989911438,22.71042687414018,6.564660632193251,19.880937695865658,3.818356917151672,48.29120509941411,6.650995572093076
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_door_angry.wav,angry,123.046875,0.04209103,0.028891146,1852.1791802944963,1251.74440508432,1976.856299178892,565.8961058129948,3067.517272038246,2482.9495125482754,0.008469468,0.022624742,0.08077775186567164,0.0771660195200579,0.0010080132076657389,0.20480265566918793,-396.2563,94.6332,69.65533,58.368076,-4.123751,27.85686,-17.717793,39.17414,-14.406414,33.437973,1.5778544,23.90156,-19.181534,21.963575,-2.1714842,22.403147,-16.950281,16.327679,-0.38130656,12.793207,-12.143982,15.327729,4.4903684,10.605037,-0.15220107,11.5873375,0.48969182,0.37560457,0.4553801,0.37590304,0.33370343,0.35748166,0.23693201,0.3041438,0.26331693,0.34496808,0.1898421,0.26862583,0.13994811,0.23151773,0.14106858,0.21832162,0.14973657,0.2196706,0.20764075,0.3251716,0.20686004,0.29311416,0.36337617,0.34590396,26.523859749302535,5.595379107430466,25.936514298590442,8.454655008566737,28.641058834927954,10.04699712936258,24.832199768323,8.814382697268897,25.52158490549226,7.724014307472285,20.648764954468408,4.34912554752674,50.265289188238654,7.791109936848706
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_fail_angry.wav,angry,135.99917763157896,0.03368827,0.0312866,2843.034679923319,1549.6925706283837,2657.8910251309303,494.6524506413666,5524.71286147388,2503.4563856096383,0.015436116,0.02914515,0.10925110774253731,0.10417917314882881,-0.014626703653950171,0.2092859765096364,-392.82846,104.25971,29.39741,50.71179,-5.338102,35.08656,-11.700794,24.711859,0.1688415,23.181889,-7.8617253,20.244106,-18.692038,25.554356,-4.5422854,20.568073,-11.424212,15.353152,3.7290714,8.170111,-9.625752,14.601212,10.749846,11.677086,-2.19988,12.89698,0.41452572,0.34816533,0.52790767,0.40435866,0.4353601,0.36529678,0.38826886,0.3967462,0.31237718,0.3404488,0.23603709,0.29477745,0.18049827,0.27917287,0.16012634,0.24655508,0.17535713,0.22662118,0.23839776,0.31071055,0.2631972,0.33343506,0.28143305,0.34267792,28.76437911608712,4.463692338668253,25.961567577860773,8.688435524917775,26.98990329276306,11.117789882783747,23.08432129128619,8.70996508515739,23.303332826931378,7.8156594526197445,21.147737222959655,5.115234723883965,51.24573372384237,7.392650036489173
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_fall_angry.wav,angry,143.5546875,0.035851583,0.025609775,2573.995628677363,1673.2861240353666,2292.944242292617,685.7508179784999,4552.709567162298,2967.9367219131223,0.024517985,0.04546498,0.12965442288306453,0.11341480763235313,0.02212972040103014,0.18567600116398958,-382.60672,72.41781,54.72034,60.414852,1.6925007,25.002798,-13.11965,24.923063,-21.638914,39.749584,-2.6154156,24.037785,-17.866943,22.030493,2.9518492,23.576788,-13.91631,11.92063,0.45197466,12.181244,-10.380482,13.407994,3.1090975,12.570045,-5.654455,11.568244,0.48561963,0.38455525,0.40303433,0.32094216,0.3802302,0.39091006,0.23685086,0.28114584,0.1754696,0.23233686,0.18229797,0.24449563,0.16829413,0.25639173,0.19020766,0.25595772,0.2140016,0.26133785,0.29823905,0.36527732,0.32394862,0.38107228,0.34249204,0.32202983,26.729441483432726,5.545291804596,24.97992319595225,8.821968751634635,26.925243915725073,9.97355825677783,25.02532576836522,8.19808737522967,23.02058063679962,7.872056352016502,20.31478338865994,4.3931682477825955,50.0390341701926,7.441942197780521
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_far_angry.wav,angry,129.19921875,0.039005566,0.030598897,2616.70753697478,1473.2149391740297,2413.5562930681376,591.3502375762891,4571.727405894886,2808.190286832281,0.020373449,0.04438461,0.12099757339015152,0.09493417940822559,0.0012340287966312704,0.20984351812469998,-372.54187,84.53243,50.32438,50.92258,-14.249404,31.556604,-32.656036,37.64166,-12.378433,26.327553,5.188285,20.625607,-16.364222,20.07758,-1.934401,22.224531,-17.231653,11.605635,-1.3151455,14.579858,-12.369543,13.496738,12.839493,13.758184,-1.5956621,9.674165,0.4419149,0.3772225,0.44414842,0.38580868,0.36316234,0.36526793,0.30120328,0.3352553,0.28107947,0.32675853,0.19440173,0.25632024,0.15409248,0.24663363,0.14561868,0.22385566,0.1672627,0.24464606,0.20432964,0.2951323,0.21082255,0.29666474,0.31241587,0.3467439,27.220375966587863,4.327590020159318,25.955901596668802,7.637131270389181,28.63245308827525,8.95542556001941,23.86790850829827,7.1465356043634705,24.51710917242945,7.002653333421199,20.662196215991067,4.762932671254037,51.86649567949168,6.270490331852608
D:\AI\EmoSpeech\dataset\TESS\OAF_angry\OAF_fat_angry.wav,angry,129.19921875,0.03324976,0.02843705,2952.6463149783,1813.932801130799,2429.2711060994807,624.287212406727,5304.45125804228,2903.9129304498606,0.030120475,0.05165708,0.16169289981617646,0.17294057230311508,0.024404420513210425,0.18494655588838785,-393.30206,96.70313,41.674404,56.038998,-13.304797,29.539177,-21.84041,37.13433,0.8533701,22.717098,4.812916,16.34163,-19.542747,22.722929,2.805994,20.589735,-11.157097,15.100354,0.34353164,13.020656,-10.477161,15.516186,4.6459594,9.914591,-3.7510397,12.5051365,0.558749,0.3682649,0.36249983,0.35621235,0.23237702,0.2944831,0.20299171,0.2823913,0.1927443,0.24057761,0.1532778,0.20167977,0.15030396,0.24021116,0.14324754,0.200098,0.20615552,0.23628403,0.3466091,0.38156244,0.403183,0.37309664,0.54058665,0.36014777,25.730064382234595,4.318559132495162,22.72602216624667,9.379149938438426,26.1226070102053,10.81769789625621,21.320984296744953,8.525731746401922,22.909179449868095,7.2060742935568065,18.740382199646113,4.047058208141508,50.18260899415709,6.954778513541015
